636|燃燒蟲|Larvesta|5|0|0|
637|火神蛾|Volcarona|5|0|0|636
638|勾帕路翁|Cobalion|5|1|0|
639|代拉基翁|Terrakion|5|1|0|
640|畢力吉翁|Virizion|5|1|0|
641|龍捲雲|Tornadus|5|1|0|
642|雷電雲|Thundurus|5|1|0|
643|萊希拉姆|Reshiram|5|1|0|
644|捷克羅姆|Zekrom|5|1|0|
645|土地雲|Landorus|5|1|0|
646|酋雷姆|Kyurem|5|1|0|
647|凱路迪歐|Keldeo|5|0|1|
648|美洛耶塔|Meloetta|5|0|1|
649|蓋諾賽克特|Genesect|5|0|1|
650|哈力栗|Chespin|6|0|0|
651|胖胖哈力|Quilladin|6|0|0|650
652|布里卡隆|Chesnaught|6|0|0|651
653|火狐狸|Fennekin|6|0|0|
654|長尾火狐|Braixen|6|0|0|653
655|妖火紅狐|Delphox|6|0|0|654
656|呱呱泡蛙|Froakie|6|0|0|
657|呱頭蛙|Frogadier|6|0|0|656
658|甲賀忍蛙|Greninja|6|0|0|657
659|掘掘兔|Bunnelby|6|0|0|
660|掘地兔|Diggersby|6|0|0|659
661|小箭雀|Fletchling|6|0|0|
662|火箭雀|Fletchinder|6|0|0|661
663|烈箭鷹|Talonflame|6|0|0|662
664|粉蝶蟲|Scatterbug|6|0|0|
665|粉蝶蛹|Spewpa|6|0|0|664
666|彩粉蝶|Vivillon|6|0|0|665
667|小獅獅|Litleo|6|0|0|
668|火炎獅|Pyroar|6|0|0|667
669|花蓓蓓|Flabébé|6|0|0|
670|花葉蒂|Floette|6|0|0|669
671|花潔夫人|Florges|6|0|0|670
672|坐騎小羊|Skiddo|6|0|0|
673|坐騎山羊|Gogoat|6|0|0|672
674|頑皮熊貓|Pancham|6|0|0|
675|流氓熊貓|Pangoro|6|0|0|674
676|多麗米亞|Furfrou|6|0|0|
677|妙喵|Espurr|6|0|0|
678|超能妙喵|Meowstic|6|0|0|677
679|獨劍鞘|Honedge|6|0|0|
680|雙劍鞘|Doublade|6|0|0|679
681|堅盾劍怪|Aegislash|6|0|0|680
682|粉香香|Spritzee|6|0|0|
683|芳香精|Aromatisse|6|0|0|682
684|綿綿泡芙|Swirlix|6|0|0|
685|胖甜妮|Slurpuff|6|0|0|684
686|好啦魷|Inkay|6|0|0|
687|烏賊王|Malamar|6|0|0|686
688|龜腳腳|Binacle|6|0|0|
689|龜足巨鎧|Barbaracle|6|0|0|688
690|垃垃藻|Skrelp|6|0|0|
691|毒藻龍|Dragalge|6|0|0|690
692|鐵臂槍蝦|Clauncher|6|0|0|
693|鋼炮臂蝦|Clawitzer|6|0|0|692
694|傘電蜥|Helioptile|6|0|0|
695|光電傘蜥|Heliolisk|6|0|0|694
696|寶寶暴龍|Tyrunt|6|0|0|
697|怪顎龍|Tyrantrum|6|0|0|696
698|冰雪龍|Amaura|6|0|0|
699|冰雪巨龍|Aurorus|6|0|0|698
700|仙子伊布|Sylveon|6|0|0|133
701|摔角鷹人|Hawlucha|6|0|0|
702|咚咚鼠|Dedenne|6|0|0|
703|小碎鑽|Carbink|6|0|0|
704|黏黏寶|Goomy|6|0|0|
705|黏美兒|Sliggoo|6|0|0|704
706|黏美龍|Goodra|6|0|0|705
707|鑰圈兒|Klefki|6|0|0|
708|小木靈|Phantump|6|0|0|
709|朽木妖|Trevenant|6|0|0|708
710|南瓜精|Pumpkaboo|6|0|0|
711|南瓜怪人|Gourgeist|6|0|0|710
712|冰寶|Bergmite|6|0|0|
713|冰岩怪|Avalugg|6|0|0|712
714|嗡蝠|Noibat|6|0|0|
715|音波龍|Noivern|6|0|0|714
716|哲爾尼亞斯|Xerneas|6|1|0|
717|伊裴爾塔爾|Yveltal|6|1|0|
718|基格爾德|Zygarde|6|1|0|
719|蒂安希|Diancie|6|0|1|
720|胡帕|Hoopa|6|0|1|
721|波爾凱尼恩|Volcanion|6|0|1|
722|木木梟|Rowlet|7|0|0|
723|投羽梟|Dartrix|7|0|0|722
724|狙射樹梟|Decidueye|7|0|0|723
725|火斑喵|Litten|7|0|0|
726|炎熱喵|Torracat|7|0|0|725
727|熾焰咆哮虎|Incineroar|7|0|0|726
728|球球海獅|Popplio|7|0|0|
729|花漾海獅|Brionne|7|0|0|728
730|西獅海壬|Primarina|7|0|0|729
731|小篤兒|Pikipek|7|0|0|
732|喇叭啄鳥|Trumbeak|7|0|0|731
733|銃嘴大鳥|Toucannon|7|0|0|732
734|貓鼬少|Yungoos|7|0|0|
735|貓鼬探長|Gumshoos|7|0|0|734
736|強顎雞母蟲|Grubbin|7|0|0|
737|蟲電寶|Charjabug|7|0|0|736
738|鍬農炮蟲|Vikavolt|7|0|0|737
739|好勝蟹|Crabrawler|7|0|0|
740|好勝毛蟹|Crabominable|7|0|0|739
741|花舞鳥|Oricorio|7|0|0|
742|萌虻|Cutiefly|7|0|0|
743|蝶結萌虻|Ribombee|7|0|0|742
744|岩狗狗|Rockruff|7|0|0|
745|鬃岩狼人|Lycanroc|7|0|0|744
746|弱丁魚|Wishiwashi|7|0|0|
747|好壞星|Mareanie|7|0|0|
748|超壞星|Toxapex|7|0|0|747
749|泥驢仔|Mudbray|7|0|0|
750|重泥挽馬|Mudsdale|7|0|0|749
751|滴蛛|Dewpider|7|0|0|
752|滴蛛霸|Araquanid|7|0|0|751
753|偽螳草|Fomantis|7|0|0|
754|蘭螳花|Lurantis|7|0|0|753
755|睡睡菇|Morelull|7|0|0|
756|燈罩夜菇|Shiinotic|7|0|0|755
757|夜盜火蜥|Salandit|7|0|0|
758|焰后蜥|Salazzle|7|0|0|757
759|童偶熊|Stufful|7|0|0|
760|穿著熊|Bewear|7|0|0|759
761|甜竹竹|Bounsweet|7|0|0|
762|甜舞妮|Steenee|7|0|0|761
763|甜冷美后|Tsareena|7|0|0|762
764|花療環環|Comfey|7|0|0|
765|智揮猩|Oranguru|7|0|0|
766|投擲猴|Passimian|7|0|0|
767|膽小蟲|Wimpod|7|0|0|
768|具甲武者|Golisopod|7|0|0|767
769|沙丘娃|Sandygast|7|0|0|
770|噬沙堡爺|Palossand|7|0|0|769
771|拳海參|Pyukumuku|7|0|0|
772|屬性：空|Type: Null|7|1|0|
773|銀伴戰獸|Silvally|7|1|0|772
774|小隕星|Minior|7|0|0|
775|樹枕尾熊|Komala|7|0|0|
776|爆焰龜獸|Turtonator|7|0|0|
777|托戈德瑪爾|Togedemaru|7|0|0|
778|謎擬Ｑ|Mimikyu|7|0|0|
779|磨牙彩皮魚|Bruxish|7|0|0|
780|老翁龍|Drampa|7|0|0|
781|破破舵輪|Dhelmise|7|0|0|
782|心鱗寶|Jangmo-o|7|0|0|
783|鱗甲龍|Hakamo-o|7|0|0|782
784|杖尾鱗甲龍|Kommo-o|7|0|0|783
785|卡璞・鳴鳴|Tapu Koko|7|1|0|
786|卡璞・蝶蝶|Tapu Lele|7|1|0|
787|卡璞・哞哞|Tapu Bulu|7|1|0|
788|卡璞・鰭鰭|Tapu Fini|7|1|0|
789|科斯莫古|Cosmog|7|1|0|
790|科斯莫姆|Cosmoem|7|1|0|789
791|索爾迦雷歐|Solgaleo|7|1|0|790
792|露奈雅拉|Lunala|7|1|0|790
793|虛吾伊德|Nihilego|7|0|0|
794|爆肌蚊|Buzzwole|7|0|0|
795|費洛美螂|Pheromosa|7|0|0|
796|電束木|Xurkitree|7|0|0|
797|鐵火輝夜|Celesteela|7|0|0|
798|紙御劍|Kartana|7|0|0|
799|惡食大王|Guzzlord|7|0|0|
800|奈克洛茲瑪|Necrozma|7|1|0|
801|瑪機雅娜|Magearna|7|0|1|
802|瑪夏多|Marshadow|7|0|1|
803|毒貝比|Poipole|7|0|0|
804|四顎針龍|Naganadel|7|0|0|803
805|壘磊石|Stakataka|7|0|0|
806|砰頭小丑|Blacephalon|7|0|0|
807|捷拉奧拉|Zeraora|7|0|1|
808|美錄坦|Meltan|7|0|1|
809|美錄梅塔|Melmetal|7|0|1|808
810|敲音猴|Grookey|8|0|0|
811|啪咚猴|Thwackey|8|0|0|810
812|轟擂金剛猩|Rillaboom|8|0|0|811
813|炎兔兒|Scorbunny|8|0|0|
814|騰蹴小將|Raboot|8|0|0|813
815|閃焰王牌|Cinderace|8|0|0|814
816|淚眼蜥|Sobble|8|0|0|
817|變澀蜥|Drizzile|8|0|0|816
818|千面避役|Inteleon|8|0|0|817
819|貪心栗鼠|Skwovet|8|0|0|
820|藏飽栗鼠|Greedent|8|0|0|819
821|稚山雀|Rookidee|8|0|0|
822|藍鴉|Corvisquire|8|0|0|821
823|鋼鎧鴉|Corviknight|8|0|0|822
824|索偵蟲|Blipbug|8|0|0|
825|天罩蟲|Dottler|8|0|0|824
826|以歐路普|Orbeetle|8|0|0|825
827|偷兒狐|Nickit|8|0|0|
828|狐大盜|Thievul|8|0|0|827
829|幼棉棉|Gossifleur|8|0|0|
830|白蓬蓬|Eldegoss|8|0|0|829
831|毛辮羊|Wooloo|8|0|0|
832|毛毛角羊|Dubwool|8|0|0|831
833|咬咬龜|Chewtle|8|0|0|
834|暴噬龜|Drednaw|8|0|0|833
835|來電汪|Yamper|8|0|0|
836|逐電犬|Boltund|8|0|0|835
837|小炭仔|Rolycoly|8|0|0|
838|大炭車|Carkol|8|0|0|837
839|巨炭山|Coalossal|8|0|0|838
840|啃果蟲|Applin|8|0|0|
841|蘋裹龍|Flapple|8|0|0|840
842|豐蜜龍|Appletun|8|0|0|840
843|沙包蛇|Silicobra|8|0|0|
844|沙螺蟒|Sandaconda|8|0|0|843
845|古月鳥|Cramorant|8|0|0|
846|刺梭魚|Arrokuda|8|0|0|
847|戽斗尖梭|Barraskewda|8|0|0|846
848|毒電嬰|Toxel|8|0|0|
849|顫弦蠑螈|Toxtricity|8|0|0|848
850|燒火蚣|Sizzlipede|8|0|0|
851|焚焰蚣|Centiskorch|8|0|0|850
852|拳拳蛸|Clobbopus|8|0|0|
853|八爪武師|Grapploct|8|0|0|852
854|來悲茶|Sinistea|8|0|0|
855|怖思壺|Polteageist|8|0|0|854
856|迷布莉姆|Hatenna|8|0|0|
857|提布莉姆|Hattrem|8|0|0|856
858|布莉姆溫|Hatterene|8|0|0|857
859|搗蛋小妖|Impidimp|8|0|0|
860|詐唬魔|Morgrem|8|0|0|859
861|長毛巨魔|Grimmsnarl|8|0|0|860
862|堵攔熊|Obstagoon|8|0|0|264
863|喵頭目|Perrserker|8|0|0|52
864|魔靈珊瑚|Cursola|8|0|0|222
865|蔥遊兵|Sirfetch'd|8|0|0|83
866|踏冰人偶|Mr. Rime|8|0|0|122
867|死神板|Runerigus|8|0|0|562
868|小仙奶|Milcery|8|0|0|
869|霜奶仙|Alcremie|8|0|0|868
870|列陣兵|Falinks|8|0|0|
871|啪嚓海膽|Pincurchin|8|0|0|
872|雪吞蟲|Snom|8|0|0|
873|雪絨蛾|Frosmoth|8|0|0|872
874|巨石丁|Stonjourner|8|0|0|
875|冰砌鵝|Eiscue|8|0|0|
876|愛管侍|Indeedee|8|0|0|
877|莫魯貝可|Morpeko|8|0|0|
878|銅象|Cufant|8|0|0|
879|大王銅象|Copperajah|8|0|0|878
880|雷鳥龍|Dracozolt|8|0|0|
881|雷鳥海獸|Arctozolt|8|0|0|
882|鰓魚龍|Dracovish|8|0|0|
883|鰓魚海獸|Arctovish|8|0|0|
884|鋁鋼龍|Duraludon|8|0|0|
885|多龍梅西亞|Dreepy|8|0|0|
886|多龍奇|Drakloak|8|0|0|885
887|多龍巴魯托|Dragapult|8|0|0|886
888|蒼響|Zacian|8|1|0|
889|藏瑪然特|Zamazenta|8|1|0|
890|無極汰那|Eternatus|8|1|0|
891|熊徒弟|Kubfu|8|1|0|
892|武道熊師|Urshifu|8|1|0|891
893|薩戮德|Zarude|8|0|1|
894|雷吉艾勒奇|Regieleki|8|1|0|
895|雷吉鐸拉戈|Regidrago|8|1|0|
896|雪暴馬|Glastrier|8|1|0|
897|靈幽馬|Spectrier|8|1|0|
898|蕾冠王|Calyrex|8|1|0|
899|詭角鹿|Wyrdeer|8|0|0|234
900|劈斧螳螂|Kleavor|8|0|0|123
901|月月熊|Ursaluna|8|0|0|217
902|幽尾玄魚|Basculegion|8|0|0|550
903|大狃拉|Sneasler|8|0|0|215
904|萬針魚|Overqwil|8|0|0|211
905|眷戀雲|Enamorus|8|1|0|
906|新葉喵|Sprigatito|9|0|0|
907|蒂蕾喵|Floragato|9|0|0|906
908|魔幻假面喵|Meowscarada|9|0|0|907
909|呆火鱷|Fuecoco|9|0|0|
910|炙燙鱷|Crocalor|9|0|0|909
911|骨紋巨聲鱷|Skeledirge|9|0|0|910
912|潤水鴨|Quaxly|9|0|0|
913|湧躍鴨|Quaxwell|9|0|0|912
914|狂歡浪舞鴨|Quaquaval|9|0|0|913
915|愛吃豚|Lechonk|9|0|0|
916|飄香豚|Oinkologne|9|0|0|915
917|團珠蛛|Tarountula|9|0|0|
918|操陷蛛|Spidops|9|0|0|917
919|豆蟋蟀|Nymble|9|0|0|
920|烈腿蝗|Lokix|9|0|0|919
921|布撥|Pawmi|9|0|0|
922|布土撥|Pawmo|9|0|0|921
923|巴布土撥|Pawmot|9|0|0|922
924|一對鼠|Tandemaus|9|0|0|
925|一家鼠|Maushold|9|0|0|924
926|狗仔包|Fidough|9|0|0|
927|麻花犬|Dachsbun|9|0|0|926
928|迷你芙|Smoliv|9|0|0|
929|奧利紐|Dolliv|9|0|0|928
930|奧利瓦|Arboliva|9|0|0|929
931|怒鸚哥|Squawkabilly|9|0|0|
932|鹽石寶|Nacli|9|0|0|
933|鹽石壘|Naclstack|9|0|0|932
934|鹽石巨靈|Garganacl|9|0|0|933
935|炭小侍|Charcadet|9|0|0|
936|紅蓮鎧騎|Armarouge|9|0|0|935
937|蒼炎刃鬼|Ceruledge|9|0|0|935
938|光蚪仔|Tadbulb|9|0|0|
939|電肚蛙|Bellibolt|9|0|0|938
940|電海燕|Wattrel|9|0|0|
941|大電海燕|Kilowattrel|9|0|0|940
942|偶叫獒|Maschiff|9|0|0|
943|獒教父|Mabosstiff|9|0|0|942
944|滋汁鼴|Shroodle|9|0|0|
945|塗標客|Grafaiai|9|0|0|944
946|納噬草|Bramblin|9|0|0|
947|怖納噬草|Brambleghast|9|0|0|946
948|原野水母|Toedscool|9|0|0|
949|陸地水母|Toedscruel|9|0|0|948
950|毛崖蟹|Klawf|9|0|0|
951|熱辣娃|Capsakid|9|0|0|
952|狠辣椒|Scovillain|9|0|0|951
953|蟲滾泥|Rellor|9|0|0|
954|蟲甲聖|Rabsca|9|0|0|953
955|飄飄雛|Flittle|9|0|0|
956|超能艷鴕|Espathra|9|0|0|955
957|小鍛匠|Tinkatink|9|0|0|
958|巧鍛匠|Tinkatuff|9|0|0|957
959|巨鍛匠|Tinkaton|9|0|0|958
960|海地鼠|Wiglett|9|0|0|
961|三海地鼠|Wugtrio|9|0|0|960
962|下石鳥|Bombirdier|9|0|0|
963|波普海豚|Finizen|9|0|0|
964|海豚俠|Palafin|9|0|0|963
965|噗隆隆|Varoom|9|0|0|
966|普隆隆姆|Revavroom|9|0|0|965
967|摩托蜥|Cyclizar|9|0|0|
968|拖拖蚓|Orthworm|9|0|0|
969|晶光芽|Glimmet|9|0|0|
970|晶光花|Glimmora|9|0|0|969
971|墓仔狗|Greavard|9|0|0|
972|墓揚犬|Houndstone|9|0|0|971
973|纏紅鶴|Flamigo|9|0|0|
974|走鯨|Cetoddle|9|0|0|
975|浩大鯨|Cetitan|9|0|0|974
976|輕身鱈|Veluza|9|0|0|
977|吃吼霸|Dondozo|9|0|0|
978|米立龍|Tatsugiri|9|0|0|
979|棄世猴|Annihilape|9|0|0|57
980|土王|Clodsire|9|0|0|194
981|奇麒麟|Farigiraf|9|0|0|203
982|土龍節節|Dudunsparce|9|0|0|206
983|仆刀將軍|Kingambit|9|0|0|625
984|雄偉牙|Great Tusk|9|0|0|
985|吼叫尾|Scream Tail|9|0|0|
986|猛惡菇|Brute Bonnet|9|0|0|
987|振翼髮|Flutter Mane|9|0|0|
988|爬地翅|Slither Wing|9|0|0|
989|沙鐵皮|Sandy Shocks|9|0|0|
990|鐵轍跡|Iron Treads|9|0|0|
991|鐵包袱|Iron Bundle|9|0|0|
992|鐵臂膀|Iron Hands|9|0|0|
993|鐵脖頸|Iron Jugulis|9|0|0|
994|鐵毒蛾|Iron Moth|9|0|0|
995|鐵荊棘|Iron Thorns|9|0|0|
996|涼脊龍|Frigibax|9|0|0|
997|凍脊龍|Arctibax|9|0|0|996
998|戟脊龍|Baxcalibur|9|0|0|997
999|索財靈|Gimmighoul|9|0|0|
1000|賽富豪|Gholdengo|9|0|0|999
1001|古簡蝸|Wo-Chien|9|1|0|
1002|古劍豹|Chien-Pao|9|1|0|
1003|古鼎鹿|Ting-Lu|9|1|0|
1004|古玉魚|Chi-Yu|9|1|0|
1005|轟鳴月|Roaring Moon|9|0|0|
1006|鐵武者|Iron Valiant|9|0|0|
1007|故勒頓|Koraidon|9|1|0|
1008|密勒頓|Miraidon|9|1|0|
1009|波盪水|Walking Wake|9|0|0|
1010|鐵斑葉|Iron Leaves|9|0|0|
1011|裹蜜蟲|Dipplin|9|0|0|840
1012|斯魔茶|Poltchageist|9|0|0|
1013|來悲粗茶|Sinistcha|9|0|0|1012
1014|夠讚狗|Okidogi|9|1|0|
1015|願增猿|Munkidori|9|1|0|
1016|吉雉雞|Fezandipiti|9|1|0|
1017|厄鬼椪|Ogerpon|9|1|0|
1018|鋁鋼橋龍|Archaludon|9|0|0|884
1019|蜜集大蛇|Hydrapple|9|0|0|1011
1020|破空焰|Gouging Fire|9|0|0|
1021|猛雷鼓|Raging Bolt|9|0|0|
1022|鐵磐岩|Iron Boulder|9|0|0|
1023|鐵頭殼|Iron Crown|9|0|0|
1024|太樂巴戈斯|Terapagos|9|1|0|
1025|桃歹郎|Pecharunt|9|0|1|
